Row_ID;Order_ID;Order_Date;Ship_Date;Ship_Mode;Customer_ID;Country;City;State;Postal_Code;Region;Product_ID; Sales ;Quantity;Discount;Profit
441;CA-2016-115756;05/09/2016;07/09/2016;Second Class;PK-19075;United States;Detroit;Michigan;48227;Central;FUR-FU-10000246; 12,220 ;1;0;3,666
720;CA-2014-104472;02/06/2014;07/06/2014;Standard Class;CK-12325;United States;Orem;Utah;84057;West;FUR-FU-10000246; 73,320 ;6;0;21,996
1269;CA-2017-121412;23/09/2017;27/09/2017;Standard Class;BG-11695;United States;Louisville;Colorado;80027;West;FUR-FU-10000246; 29,328 ;3;0,2;3,666
8086;CA-2016-105753;20/10/2016;26/10/2016;Standard Class;LC-16960;United States;Arlington;Virginia;22204;South;FUR-FU-10000246; 61,100 ;5;0;18,33
9554;CA-2016-125724;22/09/2016;27/09/2016;Standard Class;SM-20950;United States;Broomfield;Colorado;80020;West;FUR-FU-10000246; 68,432 ;7;0,2;8,554
77;US-2017-118038;09/12/2017;11/12/2017;First Class;KB-16600;United States;Houston;Texas;77041;Central;FUR-FU-10000260; 9,708 ;3;0,6;-5,825
5270;CA-2017-144484;11/09/2017;11/09/2017;Same Day;CB-12025;United States;San Francisco;California;94110;West;FUR-FU-10000260; 32,360 ;4;0;11,65
7591;CA-2016-158778;05/09/2016;09/09/2016;Standard Class;DB-13210;United States;Philadelphia;Pennsylvania;19134;East;FUR-FU-10000260; 58,248 ;9;0,2;11,65
9929;CA-2016-129630;04/09/2016;04/09/2016;Same Day;IM-15055;United States;San Francisco;California;94122;West;FUR-FU-10000260; 24,270 ;3;0;8,737
6937;CA-2016-129847;02/09/2016;04/09/2016;First Class;TA-21385;United States;Chicago;Illinois;60653;Central;FUR-FU-10000277; 84,272 ;2;0,6;-75,845
8026;CA-2015-132465;11/09/2015;15/09/2015;Second Class;DM-13525;United States;New York City;New York;10035;East;FUR-FU-10000277; 210,680 ;2;0;50,563
8448;CA-2017-125451;23/10/2017;24/10/2017;First Class;AH-10075;United States;Cranston;Rhode Island;2920;East;FUR-FU-10000277; 210,680 ;2;0;50,563
9042;CA-2014-114335;28/09/2014;03/10/2014;Standard Class;XP-21865;United States;Hollywood;Florida;33021;South;FUR-FU-10000277; 337,088 ;4;0,2;16,854
9349;CA-2016-114860;22/12/2016;28/12/2016;Standard Class;DN-13690;United States;Moreno Valley;California;92553;West;FUR-FU-10000277; 842,720 ;8;0;202,253
1051;US-2015-153500;03/07/2015;05/07/2015;First Class;DG-13300;United States;Philadelphia;Pennsylvania;19134;East;FUR-FU-10000293; 168,464 ;2;0,2;-29,481
2232;CA-2017-157091;26/06/2017;01/07/2017;Standard Class;DB-13405;United States;La Porte;Indiana;46350;Central;FUR-FU-10000293; 526,450 ;5;0;31,587
2574;CA-2017-145128;09/07/2017;14/07/2017;Standard Class;SM-20320;United States;Lafayette;Indiana;47905;Central;FUR-FU-10000293; 526,450 ;5;0;31,587
8747;CA-2017-128076;02/02/2017;07/02/2017;Standard Class;BO-11350;United States;San Diego;California;92105;West;FUR-FU-10000293; 210,580 ;2;0;12,635
2953;CA-2017-134915;12/11/2017;12/11/2017;Same Day;EM-14140;United States;Glendale;Arizona;85301;West;FUR-FU-10000305; 113,568 ;2;0,2;-5,678
3698;CA-2015-151680;19/11/2015;21/11/2015;Second Class;TC-21475;United States;Seattle;Washington;98115;West;FUR-FU-10000305; 141,960 ;2;0;22,714
5156;US-2015-124219;07/08/2015;08/08/2015;First Class;KW-16570;United States;Kirkwood;Missouri;63122;Central;FUR-FU-10000305; 212,940 ;3;0;34,07
2273;CA-2015-142944;06/03/2015;11/03/2015;Standard Class;JL-15850;United States;San Francisco;California;94122;West;FUR-FU-10000308; 435,260 ;7;0;95,757
2818;CA-2015-104626;01/09/2015;08/09/2015;Standard Class;DR-12940;United States;Franklin;Massachusetts;2038;East;FUR-FU-10000308; 124,360 ;2;0;27,359
3201;CA-2014-164224;18/05/2014;20/05/2014;Second Class;TT-21070;United States;Akron;Ohio;44312;East;FUR-FU-10000308; 149,232 ;3;0,2;3,731
3999;CA-2015-105627;08/03/2015;12/03/2015;Standard Class;DK-12895;United States;Kenosha;Wisconsin;53142;Central;FUR-FU-10000308; 373,080 ;6;0;82,078
6993;CA-2015-109386;08/11/2015;13/11/2015;Second Class;RH-19600;United States;Hampton;Virginia;23666;South;FUR-FU-10000308; 186,540 ;3;0;41,039
7042;CA-2017-103443;17/12/2017;23/12/2017;Standard Class;AT-10735;United States;New York City;New York;10009;East;FUR-FU-10000308; 124,360 ;2;0;27,359
8357;CA-2016-163174;26/08/2016;30/08/2016;Standard Class;XP-21865;United States;Athens;Georgia;30605;South;FUR-FU-10000308; 186,540 ;3;0;41,039
3381;CA-2017-103156;23/11/2017;24/11/2017;First Class;TD-20995;United States;Philadelphia;Pennsylvania;19120;East;FUR-FU-10000320; 24,048 ;9;0,2;7,214
5472;CA-2017-116946;19/12/2017;23/12/2017;Standard Class;TS-21505;United States;Parker;Colorado;80134;West;FUR-FU-10000320; 13,360 ;5;0,2;4,008
6684;CA-2014-109134;05/11/2014;10/11/2014;Standard Class;DE-13255;United States;Los Angeles;California;90008;West;FUR-FU-10000320; 20,040 ;6;0;8,818
7124;CA-2015-128013;09/08/2015;16/08/2015;Standard Class;MF-18250;United States;New York City;New York;10035;East;FUR-FU-10000320; 10,020 ;3;0;4,409
9126;CA-2016-128916;18/08/2016;20/08/2016;Second Class;MA-17560;United States;Houston;Texas;77070;Central;FUR-FU-10000320; 5,344 ;4;0,6;-2,138
9272;CA-2016-100510;12/05/2016;17/05/2016;Standard Class;HM-14860;United States;New York City;New York;10024;East;FUR-FU-10000320; 10,020 ;3;0;4,409
66;CA-2015-135545;24/11/2015;30/11/2015;Standard Class;KM-16720;United States;Los Angeles;California;90004;West;FUR-FU-10000397; 79,760 ;4;0;22,333
1288;CA-2016-154711;22/11/2016;26/11/2016;Standard Class;TB-21355;United States;New York City;New York;10009;East;FUR-FU-10000397; 39,880 ;2;0;11,166
3205;CA-2014-158372;10/11/2014;16/11/2014;Standard Class;RD-19900;United States;San Diego;California;92037;West;FUR-FU-10000397; 39,880 ;2;0;11,166
8638;CA-2017-151281;27/04/2017;02/05/2017;Standard Class;HM-14980;United States;Seattle;Washington;98105;West;FUR-FU-10000397; 139,580 ;7;0;39,082
9213;CA-2014-144071;08/12/2014;15/12/2014;Standard Class;DJ-13420;United States;San Francisco;California;94110;West;FUR-FU-10000397; 39,880 ;2;0;11,166
2853;CA-2016-136371;19/03/2016;21/03/2016;Second Class;SV-20935;United States;Oceanside;New York;11572;East;FUR-FU-10000409; 14,980 ;1;0;6,891
5955;CA-2014-155796;11/11/2014;15/11/2014;Second Class;TS-21430;United States;Reading;Pennsylvania;19601;East;FUR-FU-10000409; 23,968 ;2;0,2;7,79
6850;CA-2014-101462;20/04/2014;25/04/2014;Standard Class;BP-11230;United States;Los Angeles;California;90045;West;FUR-FU-10000409; 59,920 ;4;0;27,563
533;US-2017-129441;07/09/2017;11/09/2017;Standard Class;JC-15340;United States;Los Angeles;California;90032;West;FUR-FU-10000448; 47,940 ;3;0;2,397
4305;CA-2014-162278;26/10/2014;30/10/2014;Second Class;AH-10585;United States;Seattle;Washington;98105;West;FUR-FU-10000448; 63,920 ;4;0;3,196
9171;US-2016-155768;01/12/2016;01/12/2016;Same Day;LB-16795;United States;Oxnard;California;93030;West;FUR-FU-10000448; 31,960 ;2;0;1,598
9466;CA-2016-126858;19/11/2016;23/11/2016;Standard Class;JM-15265;United States;Seattle;Washington;98115;West;FUR-FU-10000448; 31,960 ;2;0;1,598
147;CA-2014-110072;22/10/2014;28/10/2014;Standard Class;MG-17680;United States;Newark;Ohio;43055;East;FUR-FU-10000521; 93,888 ;4;0,2;12,91
621;CA-2017-117947;18/08/2017;23/08/2017;Second Class;NG-18355;United States;New York City;New York;10011;East;FUR-FU-10000521; 88,020 ;3;0;27,286
3180;CA-2017-105235;05/12/2017;11/12/2017;Standard Class;SM-20950;United States;New York City;New York;10011;East;FUR-FU-10000521; 58,680 ;2;0;18,191
5797;CA-2014-124856;29/09/2014;03/10/2014;Second Class;LD-17005;United States;New York City;New York;10011;East;FUR-FU-10000521; 117,360 ;4;0;36,382
2998;CA-2014-138317;21/06/2014;25/06/2014;Standard Class;NW-18400;United States;Philadelphia;Pennsylvania;19120;East;FUR-FU-10000550; 3,984 ;1;0,2;0,647
3087;CA-2017-118773;09/02/2017;14/02/2017;Standard Class;TP-21415;United States;Houston;Texas;77070;Central;FUR-FU-10000550; 3,984 ;2;0,6;-2,689
4038;CA-2014-110786;29/12/2014;02/01/2015;Standard Class;AJ-10795;United States;San Francisco;California;94110;West;FUR-FU-10000550; 24,900 ;5;0;8,217
4279;US-2016-107440;16/04/2016;20/04/2016;Standard Class;BS-11365;United States;Lakewood;New Jersey;8701;East;FUR-FU-10000550; 9,960 ;2;0;3,287
7129;US-2016-117541;14/11/2016;20/11/2016;Standard Class;JM-16195;United States;Newark;Delaware;19711;East;FUR-FU-10000550; 19,920 ;4;0;6,574
8435;US-2014-127635;14/09/2014;18/09/2014;Second Class;SC-20260;United States;Corpus Christi;Texas;78415;Central;FUR-FU-10000550; 9,960 ;5;0,6;-6,723
239;CA-2016-157749;04/06/2016;09/06/2016;Second Class;KL-16645;United States;Chicago;Illinois;60610;Central;FUR-FU-10000576; 419,680 ;5;0,6;-356,728
639;CA-2016-115917;20/05/2016;25/05/2016;Standard Class;RB-19465;United States;Vallejo;California;94591;West;FUR-FU-10000576; 1.049,200 ;5;0;272,792
949;US-2017-110576;28/11/2017;02/12/2017;Standard Class;RB-19795;United States;Philadelphia;Pennsylvania;19120;East;FUR-FU-10000576; 1.007,232 ;6;0,2;75,542
4247;CA-2017-117702;28/11/2017;04/12/2017;Standard Class;LS-16975;United States;Baltimore;Maryland;21215;East;FUR-FU-10000576; 1.049,200 ;5;0;272,792
8195;CA-2015-141327;30/11/2015;03/12/2015;First Class;LR-16915;United States;Durham;North Carolina;27707;South;FUR-FU-10000576; 335,744 ;2;0,2;25,181
97;CA-2017-161018;09/11/2017;11/11/2017;Second Class;PN-18775;United States;New York City;New York;10009;East;FUR-FU-10000629; 96,530 ;7;0;40,543
1032;CA-2014-163552;11/07/2014;15/07/2014;Standard Class;LA-16780;United States;Hackensack;New Jersey;7601;East;FUR-FU-10000629; 124,110 ;9;0;52,126
1642;CA-2016-157266;26/05/2016;01/06/2016;Standard Class;TB-21280;United States;Washington;District of Columbia;20016;East;FUR-FU-10000629; 41,370 ;3;0;17,375
1839;CA-2014-117345;01/08/2014;05/08/2014;Standard Class;BF-10975;United States;Charlotte;North Carolina;28205;South;FUR-FU-10000629; 44,128 ;4;0,2;12,135
2803;CA-2017-143329;03/11/2017;08/11/2017;Standard Class;DL-13330;United States;Las Cruces;New Mexico;88001;West;FUR-FU-10000629; 41,370 ;3;0;17,375
4841;CA-2017-154123;20/11/2017;25/11/2017;Standard Class;SC-20050;United States;Henderson;Kentucky;42420;South;FUR-FU-10000629; 27,580 ;2;0;11,584
5306;US-2016-168410;21/02/2016;26/02/2016;Standard Class;BV-11245;United States;Oceanside;New York;11572;East;FUR-FU-10000629; 68,950 ;5;0;28,959
8743;US-2015-144771;02/10/2015;04/10/2015;First Class;CK-12205;United States;Hillsboro;Oregon;97123;West;FUR-FU-10000629; 11,032 ;1;0,2;3,034
3362;US-2015-142020;04/06/2015;08/06/2015;Second Class;TC-21535;United States;New York City;New York;10024;East;FUR-FU-10000672; 35,280 ;3;0;11,995
4044;CA-2014-110786;29/12/2014;02/01/2015;Standard Class;AJ-10795;United States;San Francisco;California;94110;West;FUR-FU-10000672; 70,560 ;6;0;23,99
4749;CA-2016-120005;03/03/2016;03/03/2016;Same Day;TS-21160;United States;San Francisco;California;94110;West;FUR-FU-10000672; 35,280 ;3;0;11,995
5363;CA-2016-122017;29/12/2016;02/01/2017;Standard Class;CD-11920;United States;Wichita;Kansas;67212;Central;FUR-FU-10000672; 70,560 ;6;0;23,99
6337;CA-2016-165995;30/08/2016;06/09/2016;Standard Class;BG-11740;United States;Los Angeles;California;90008;West;FUR-FU-10000672; 47,040 ;4;0;15,994
4631;US-2015-126235;15/10/2015;15/10/2015;Same Day;GA-14725;United States;Mount Pleasant;Michigan;48858;Central;FUR-FU-10000719; 17,140 ;2;0;6,17
6667;CA-2017-122175;12/05/2017;14/05/2017;Second Class;CA-12775;United States;Vineland;New Jersey;8360;East;FUR-FU-10000719; 42,850 ;5;0;15,426
7294;CA-2016-113656;23/01/2016;29/01/2016;Standard Class;CB-12415;United States;Los Angeles;California;90036;West;FUR-FU-10000719; 59,990 ;7;0;21,596
7343;CA-2014-116190;26/07/2014;01/08/2014;Standard Class;SG-20470;United States;Atlanta;Georgia;30318;South;FUR-FU-10000719; 25,710 ;3;0;9,256
546;CA-2014-103849;11/05/2014;16/05/2014;Standard Class;PG-18895;United States;Fort Worth;Texas;76106;Central;FUR-FU-10000723; 66,112 ;4;0,6;-84,293
1413;CA-2016-136329;09/07/2016;13/07/2016;Standard Class;JD-15895;United States;New York City;New York;10035;East;FUR-FU-10000723; 165,280 ;4;0;14,875
4633;CA-2017-168396;03/08/2017;08/08/2017;Second Class;BD-11725;United States;San Francisco;California;94122;West;FUR-FU-10000723; 123,960 ;3;0;11,156
5064;CA-2015-136798;08/05/2015;12/05/2015;Standard Class;DL-12925;United States;Minneapolis;Minnesota;55407;Central;FUR-FU-10000723; 123,960 ;3;0;11,156
5810;CA-2016-125017;06/02/2016;11/02/2016;Standard Class;KB-16240;United States;Chattanooga;Tennessee;37421;South;FUR-FU-10000723; 132,224 ;4;0,2;-18,181
7003;CA-2014-133158;19/08/2014;21/08/2014;Second Class;DW-13195;United States;Los Angeles;California;90045;West;FUR-FU-10000723; 289,240 ;7;0;26,032
7285;CA-2017-169439;09/09/2017;13/09/2017;Standard Class;LC-17140;United States;Cleveland;Ohio;44105;East;FUR-FU-10000723; 66,112 ;2;0,2;-9,09
8228;CA-2016-123050;04/04/2016;08/04/2016;Second Class;BC-11125;United States;Troy;New York;12180;East;FUR-FU-10000723; 82,640 ;2;0;7,438
9323;US-2016-111563;04/11/2016;08/11/2016;Standard Class;SM-20005;United States;Houston;Texas;77041;Central;FUR-FU-10000723; 66,112 ;4;0,6;-84,293
641;CA-2016-147067;18/12/2016;22/12/2016;Standard Class;JD-16150;United States;Minneapolis;Minnesota;55407;Central;FUR-FU-10000732; 18,840 ;3;0;6,029
884;CA-2016-165148;22/10/2016;24/10/2016;First Class;PM-19135;United States;Detroit;Michigan;48227;Central;FUR-FU-10000732; 31,400 ;5;0;10,048
4449;CA-2015-121965;19/06/2015;23/06/2015;Standard Class;LH-17155;United States;Los Angeles;California;90032;West;FUR-FU-10000732; 12,560 ;2;0;4,019
4950;CA-2017-107125;27/11/2017;02/12/2017;Standard Class;BD-11320;United States;Los Angeles;California;90045;West;FUR-FU-10000732; 18,840 ;3;0;6,029
6783;CA-2017-121293;25/07/2017;28/07/2017;Second Class;JC-15775;United States;Philadelphia;Pennsylvania;19143;East;FUR-FU-10000732; 20,096 ;4;0,2;3,014
8016;CA-2017-120168;25/05/2017;25/05/2017;Same Day;TB-21625;United States;New York City;New York;10009;East;FUR-FU-10000732; 18,840 ;3;0;6,029
9851;CA-2016-158155;02/05/2016;06/05/2016;Standard Class;EH-13765;United States;New York City;New York;10009;East;FUR-FU-10000732; 12,560 ;2;0;4,019
5812;US-2015-163279;22/03/2015;26/03/2015;Standard Class;JD-16150;United States;San Diego;California;92037;West;FUR-FU-10000747; 91,960 ;2;0;15,633
6016;CA-2014-102652;06/04/2014;12/04/2014;Standard Class;AY-10555;United States;Los Angeles;California;90049;West;FUR-FU-10000747; 91,960 ;2;0;15,633
7155;US-2015-136749;25/12/2015;27/12/2015;Second Class;LH-16900;United States;Columbus;Georgia;31907;South;FUR-FU-10000747; 275,880 ;6;0;46,9
8565;US-2017-108315;30/04/2017;04/05/2017;Standard Class;MH-18115;United States;Sanford;Florida;32771;South;FUR-FU-10000747; 220,704 ;6;0,2;-8,276
9321;US-2017-108343;20/07/2017;25/07/2017;Standard Class;AR-10825;United States;New York City;New York;10009;East;FUR-FU-10000747; 183,920 ;4;0;31,266
9360;CA-2016-168046;25/01/2016;28/01/2016;Second Class;JD-15895;United States;New York City;New York;10024;East;FUR-FU-10000747; 45,980 ;1;0;7,817
9991;CA-2017-121258;26/02/2017;03/03/2017;Standard Class;DB-13060;United States;Costa Mesa;California;92627;West;FUR-FU-10000747; 91,960 ;2;0;15,633
2986;CA-2016-139269;25/05/2016;30/05/2016;Standard Class;JB-16045;United States;Columbus;Georgia;31907;South;FUR-FU-10000755; 24,960 ;4;0;6,24
5623;US-2016-124163;25/09/2016;30/09/2016;Standard Class;SC-20695;United States;La Crosse;Wisconsin;54601;Central;FUR-FU-10000755; 68,640 ;11;0;17,16
1681;CA-2014-122882;07/09/2014;13/09/2014;Standard Class;SB-20290;United States;Philadelphia;Pennsylvania;19134;East;FUR-FU-10000758; 42,368 ;2;0,2;8,474
2410;CA-2017-155985;23/03/2017;25/03/2017;First Class;BE-11335;United States;San Francisco;California;94122;West;FUR-FU-10000758; 211,840 ;8;0;76,262
3639;CA-2016-145177;10/11/2016;14/11/2016;Standard Class;PP-18955;United States;Springfield;Ohio;45503;East;FUR-FU-10000758; 148,288 ;7;0,2;29,658
8219;CA-2014-120775;03/10/2014;07/10/2014;Standard Class;RD-19930;United States;Dallas;Texas;75217;Central;FUR-FU-10000758; 31,776 ;3;0,6;-19,066
9214;CA-2014-144071;08/12/2014;15/12/2014;Standard Class;DJ-13420;United States;San Francisco;California;94110;West;FUR-FU-10000758; 79,440 ;3;0;28,598
2895;CA-2017-139913;23/10/2017;29/10/2017;Standard Class;JC-16105;United States;Rochester;New York;14609;East;FUR-FU-10000771; 69,080 ;11;0;29,014
2927;CA-2017-128629;10/07/2017;14/07/2017;Second Class;BP-11155;United States;Columbus;Georgia;31907;South;FUR-FU-10000771; 18,840 ;3;0;7,913
5944;CA-2014-104178;25/08/2014;29/08/2014;Standard Class;JM-15265;United States;Los Angeles;California;90036;West;FUR-FU-10000771; 6,280 ;1;0;2,638
7239;CA-2016-101651;24/12/2016;30/12/2016;Standard Class;SC-20305;United States;San Jose;California;95123;West;FUR-FU-10000771; 43,960 ;7;0;18,463
805;CA-2017-135783;22/04/2017;24/04/2017;First Class;GM-14440;United States;San Francisco;California;94122;West;FUR-FU-10000794; 18,280 ;2;0;6,215
814;CA-2017-143686;14/05/2017;14/05/2017;Same Day;PJ-19015;United States;Santa Ana;California;92704;West;FUR-FU-10000794; 18,280 ;2;0;6,215
7276;CA-2015-144519;13/11/2015;17/11/2015;Standard Class;AW-10930;United States;Helena;Montana;59601;West;FUR-FU-10000794; 63,980 ;7;0;21,753
8077;CA-2015-106187;23/06/2015;29/06/2015;Standard Class;RF-19345;United States;East Point;Georgia;30344;South;FUR-FU-10000794; 27,420 ;3;0;9,323
8759;CA-2016-114307;22/07/2016;26/07/2016;Standard Class;MF-17665;United States;Columbia;Maryland;21044;East;FUR-FU-10000794; 27,420 ;3;0;9,323
6674;CA-2015-135510;05/09/2015;12/09/2015;Standard Class;TW-21025;United States;Charlottesville;Virginia;22901;South;FUR-FU-10000820; 67,960 ;4;0;12,233
7414;CA-2017-121125;30/05/2017;03/06/2017;Standard Class;MG-17890;United States;Tigard;Oregon;97224;West;FUR-FU-10000820; 13,592 ;1;0,2;-0,34
7537;CA-2017-103415;03/12/2017;08/12/2017;Standard Class;MV-17485;United States;Houston;Texas;77041;Central;FUR-FU-10000820; 13,592 ;2;0,6;-14,272
7929;CA-2017-120404;20/11/2017;24/11/2017;Second Class;KH-16330;United States;New York City;New York;10035;East;FUR-FU-10000820; 50,970 ;3;0;9,175
867;CA-2014-149020;10/01/2014;15/01/2014;Standard Class;AJ-10780;United States;Springfield;Virginia;22153;South;FUR-FU-10000965; 51,940 ;1;0;21,295
1018;CA-2015-108665;06/07/2015;10/07/2015;Standard Class;KM-16225;United States;New York City;New York;10011;East;FUR-FU-10000965; 155,820 ;3;0;63,886
2297;CA-2015-113145;01/11/2015;05/11/2015;Standard Class;VD-21670;United States;New York City;New York;10011;East;FUR-FU-10000965; 259,700 ;5;0;106,477
4272;CA-2016-123806;24/11/2016;27/11/2016;Second Class;LA-16780;United States;Baltimore;Maryland;21215;East;FUR-FU-10000965; 207,760 ;4;0;85,182
5044;CA-2016-158694;10/11/2016;13/11/2016;Second Class;AI-10855;United States;Los Angeles;California;90036;West;FUR-FU-10000965; 467,460 ;9;0;191,659
6686;US-2015-129637;17/12/2015;22/12/2015;Standard Class;MC-18100;United States;Bloomington;Illinois;61701;Central;FUR-FU-10000965; 41,552 ;2;0,6;-19,737
5113;CA-2015-153073;13/11/2015;13/11/2015;Same Day;HA-14905;United States;Chicago;Illinois;60610;Central;FUR-FU-10001025; 17,496 ;9;0,6;-7,436
8350;US-2015-115238;30/04/2015;04/05/2015;Standard Class;JW-15220;United States;Lawrence;Massachusetts;1841;East;FUR-FU-10001025; 24,300 ;5;0;10,449
8593;CA-2017-101700;23/04/2017;26/04/2017;First Class;SO-20335;United States;Greeley;Colorado;80634;West;FUR-FU-10001025; 11,664 ;3;0,2;3,353
1910;CA-2017-105886;18/12/2017;23/12/2017;Standard Class;DB-13660;United States;Oceanside;New York;11572;East;FUR-FU-10001037; 18,960 ;2;0;8,532
3910;CA-2015-167010;05/04/2015;10/04/2015;Standard Class;VT-21700;United States;Philadelphia;Pennsylvania;19143;East;FUR-FU-10001037; 7,584 ;1;0,2;2,37
7255;CA-2016-152730;30/05/2016;04/06/2016;Standard Class;EM-14140;United States;Superior;Wisconsin;54880;Central;FUR-FU-10001037; 47,400 ;5;0;21,33
7331;CA-2016-149349;12/11/2016;13/11/2016;First Class;SP-20650;United States;Chicago;Illinois;60623;Central;FUR-FU-10001037; 22,752 ;6;0,6;-8,532
9698;CA-2016-122511;11/03/2016;11/03/2016;Same Day;BT-11485;United States;Philadelphia;Pennsylvania;19140;East;FUR-FU-10001037; 30,336 ;4;0,2;9,48
9866;CA-2017-113278;14/01/2017;20/01/2017;Standard Class;HR-14770;United States;Richmond;Indiana;47374;Central;FUR-FU-10001037; 18,960 ;2;0;8,532
9902;CA-2017-117646;21/08/2017;25/08/2017;Standard Class;SC-20845;United States;Louisville;Colorado;80027;West;FUR-FU-10001037; 22,752 ;3;0,2;7,11
